,vendor_id,b_entity_id
106455,279074053,0DHJ2H-E
106456,310515759,07XL2S-E
106482,47948022,06BV3T-E
106707,319447946,0CV8K4-E
106712,47212769,07TKJX-E
106762,48084200,0B5Z8R-E
106767,62190018,08R2JG-E
107001,295210044,000P03-E
107177,197492556,00404W-E
107227,296733420,0CZTGC-E
107440,280568266,0F3JM3-E
107662,60592209,0CMLGB-E
107918,46108405,00DG24-E
107919,285740066,0D944B-E
107921,140578771,0DYDJX-E
107923,289069081,0DBT0H-E
107928,57412551,074S91-E
107931,169767747,06GXQF-E
108065,57429205,07JKCY-E
108197,47925085,07PM3T-E
108198,302390974,00BHS4-E
108417,294369132,000NYX-E
108471,57202760,07XLWJ-E
108568,286978978,003C39-E
108618,325177578,083Z11-E
108827,174235946,0C3459-E
108828,47461294,0HJ87S-E
108831,324608568,07VNZF-E
108835,296404136,0831ZL-E
108836,138054946,0F4FP6-E
108847,290625743,07ZKZZ-E
109072,324892004,0B75DH-E
109205,139744373,07ZL8T-E
109207,140529190,0B5KJB-E
109384,57888168,0806RD-E
109385,149594468,05LJ54-E
109598,176103533,0D9LWC-E
109608,22043841,05PKR0-E
109825,169352685,08JKL8-E
110053,26775885,0BQRK4-E
110272,198466946,05PZH9-E
110497,56581825,05TD9F-E
110547,46315380,07XFM8-E
110549,57453445,07VBJG-E
110746,273126961,09L9L0-E
110749,325173417,05PHXP-E
110799,320019326,07PBY7-E
111042,284950978,05PJL1-E
111167,46873819,071BPF-E
111393,59251811,07QDP7-E
111399,144057549,07V2YG-E
111400,169343431,0F37TB-E
111410,282553426,0806RD-E
111569,198600400,083GBV-E
111810,51040248,08Y459-E
112048,289114601,07XJP4-E
112189,195628676,0BP0JR-E
112416,304501033,0D88S9-E
112534,169346369,0GGSY9-E
112726,285754838,0DH3K2-E
112756,292771093,085X6C-E
112761,147245379,085GBY-E
112765,46137245,080QNX-E
112776,46041349,07ZJMG-E
113002,273755259,0837KB-E
113010,25917300,0883HZ-E
113236,320976553,000P03-E
113448,326967448,06V8RL-E
113728,143638280,001DD6-E
113938,195679149,0FT4LB-E
113939,196032201,06490T-E
114205,289518367,083YCS-E
114206,289518367,083YCS-E
114207,289518367,083YCS-E
114356,173165334,0H6FMG-E
114398,22013055,05PLWS-E
114449,289149583,07TYDZ-E
114463,318308322,06XFB0-E
114688,151736085,07XPB1-E
114738,321533988,09LBH2-E
114753,304938570,05FWJR-E
114754,304938570,05FWJR-E
114992,295269146,060TBR-E
114994,54697686,0C3HH7-E
115246,273272596,0B04FH-E
115254,47054551,05GGNP-E
115304,57483899,0883R0-E
115307,318007504,0GL9ZL-E
115311,54690637,0C3HDR-E
115312,149347485,06115Q-E
115552,306287898,07FW0P-E
115766,151540670,0985NB-E
116026,304884708,09ZVB8-E
116158,295375340,07QD3N-E
116411,58478826,0C7M29-E
116667,54700743,00FW6C-E
116843,197177598,0DHKFX-E
117051,51271584,09RXXY-E
117059,304891128,05LD0C-E
117290,196229236,085FK6-E
117293,47947916,07TJ5V-E
117542,58762367,0F50KT-E
117543,58078659,0DHZ4Y-E
117549,276152371,0F2Y73-E
117797,152558248,0F3KHW-E
117904,23587252,07B4FB-E
118139,145699904,0B0ZPV-E
118383,301756218,0BGK1C-E
118384,198473074,00FHR6-E
118388,174238196,05GGNP-E
118603,50376391,0DC140-E
118604,54692017,07XMKS-E
118730,143707265,05PH92-E
118951,198475334,064W53-E
118952,198475334,064W53-E
118953,198475334,064W53-E
119076,285705186,08764V-E
119077,299406024,0GQCFW-E
119224,294006238,05TD1G-E
119230,196247466,05PHXZ-E
119474,304913094,083J7V-E
119697,174344089,00645K-E
119699,322868731,0GKFFS-E
119700,23950698,0CV6TP-E
119948,295058090,0B8BKY-E
120066,140944585,07XKNT-E
120183,145704118,0FT7JT-E
120458,289384216,0C6M90-E
120681,299408051,07VSMX-E
120935,325026083,07WDMB-E
121078,22099848,0H6FMG-E
121363,142573891,05NKD1-E
121487,325089135,07XHSK-E
121488,149625839,0F4JF7-E
121741,273854490,000P03-E
121953,140942884,07XKNT-E
122070,295374635,05PH92-E
122285,196012097,089K93-E
122405,286999732,07V433-E
122406,50292232,09XB8C-E
122691,196253851,089TF9-E
122925,200579697,00246N-E
123157,58993573,008ZJM-E
123449,197213182,07XLXX-E
123682,26560325,083V3V-E
123843,195553641,06VYY5-E
123844,27253612,05QRQ6-E
123848,273598334,000P03-E
124060,325656656,05Q5HC-E
124221,138927302,07ZNZ2-E
124360,54691346,0FWQR4-E
124507,141714797,07XQHS-E
124508,198391211,000NYC-E
124652,326207090,0F67Q1-E
124702,58393334,003RKS-E
124914,307841428,09KLM5-E
125091,294868043,07VNHL-E
125331,47946811,0DWB9X-E
125332,56158503,0CPD4R-E
125333,275691079,00G8XW-E
125335,295812276,0D9Z7R-E
125453,196224101,07XJDW-E
125457,294643301,07V8T6-E
125657,47945533,07XMZZ-E
125883,58786888,099SY6-E
126080,48095539,0F9B0V-E
126334,198479633,0DFMYF-E
126335,26947785,07TR50-E
126354,318952084,07VL12-E
126404,298932488,005687-E
126454,174237234,0F4HYH-E
126527,290799577,07Y0R5-E
126745,293897916,0F3JN1-E
126748,321133004,066JJN-E
126870,303692061,09H2TQ-E
126989,174237651,06VH6B-E
126994,304885395,07XHVS-E
127045,140693034,0FSKN8-E
127046,147145407,05PLWS-E
127097,58669995,085W66-E
127135,48095036,0GY372-E
127215,89779259,07XHLX-E
127457,299351439,08767F-E
127458,58347101,08LBSJ-E
127666,295096484,085MYK-E
127908,289115541,080FQY-E
128102,289730149,07V2BQ-E
128283,328256087,0H2S5F-E
128415,279042783,00B9M9-E
128465,286010983,0072CR-E
128760,155840396,0806WD-E
128810,285694746,07RP03-E
128860,320970758,067GQV-E
129115,47930542,0C334M-E
129122,289072170,086C9K-E
129143,58881928,0F4FSB-E
129297,281388169,07QSXL-E
129415,27108028,07V4ZL-E
129465,26674061,0F37S5-E
129697,143173714,0BZ5D9-E
129781,154814750,0GM42G-E
129791,60919189,002DFQ-E
130063,58762339,0F63GX-E
130169,25794269,05VJ1Y-E
130397,22959588,07XFRL-E
130617,303631716,0DFQRM-E
130799,326528625,0H1XNY-E
130942,299481130,089JVN-E
130951,134631692,07XG2F-E
130957,300280707,07QT47-E
131180,320645545,0BQRM2-E
131395,47883871,0CT5BB-E
131423,47304755,0D4K7D-E
131557,30366515,08885C-E
131585,289131073,07XJ50-E
131704,319380557,07ZJNC-E
131705,290126476,05TD9F-E
131914,322322261,062GX2-E
131964,325344502,080FP6-E
131989,151544440,070K3C-E
132215,197031189,06VYY5-E
132219,304881619,07XPJV-E
132221,174218877,0625FZ-E
132441,49727508,0F5LSZ-E
132685,299340750,0F2YFR-E
132906,134222024,05HB52-E
133155,151564187,0876D7-E
133157,285707844,05PFQN-E
133171,312028361,080P45-E
133197,302376166,07PB9F-E
133455,151974655,088Z9Z-E
133691,24176802,0B5FTY-E
133921,48766716,07V4VV-E
134178,49510011,07W9S9-E
134440,269140579,08FBVY-E
134556,302433483,08JK31-E
134772,21180701,0DRXZS-E
134773,299006785,0734C1-E
135004,59207592,083BQF-E
135017,141703184,083VQB-E
135018,135794047,07VSPH-E
135020,50937097,07R7NC-E
135070,302801968,083195-E
135331,198679284,05PZH9-E
135565,21032539,007KXT-E
135615,30828585,05PKZ9-E
135829,58348663,008NSJ-E
135830,90905643,07R7NC-E
135880,198678535,0836L0-E
136098,169672172,0BHL4S-E
136208,282719769,07XDRK-E
136213,308442995,07W3V9-E
136227,195805530,07XBF0-E
136483,47942814,0F50K6-E
136697,280942768,003DMF-E
136747,144607439,07RKTJ-E
137027,151968942,06KGZC-E
137191,170601116,0F2Y4Q-E
137218,197657445,07V9BX-E
137451,305077258,0HP8P1-E
137669,311956522,05PK66-E
137719,59827556,0F5LSZ-E
137950,47489500,0CSSGF-E
138179,294247429,0HHGWM-E
138445,285749046,07R79G-E
138495,58762340,07QB9D-E
138545,299150993,0CJCHG-E
138787,20606457,07XNGB-E
138931,47922396,07VMD2-E
139120,59263018,088MRD-E
139328,18957306,07PCF0-E
139596,174803052,0GCJDT-E
139716,27741256,08SB79-E
139858,312271643,0BGLJJ-E
139888,299347078,0DB8T8-E
139907,49507235,0DKY9T-E
140022,324895004,00328T-E
140237,303699740,070MZ9-E
140287,176071937,06Z4L7-E
140507,195816893,05VJ1Y-E
140743,289540629,08391V-E
140957,307246555,080N6N-E
140960,140690251,07XDFX-E
141058,282771616,0D1X43-E
141273,140689396,089SCV-E
141276,152172287,090GMV-E
141395,31675023,07VRW2-E
141685,47380711,0HHGWM-E
141686,146500371,0F7MZX-E
141924,326605974,05LHXZ-E
142170,20865209,07XD1L-E
142415,288298266,07W1HH-E
142465,169992571,083Y72-E
142618,144835474,0B0GTJ-E
142668,300257118,083BV0-E
142918,174239142,0B6M6D-E
142919,140691271,07RLSV-E
142920,151694484,08696B-E
142954,143737743,0DVGPD-E
143170,325367922,07PVZW-E
143221,169344123,0BLQPM-E
143222,59345147,00D680-E
143392,299034438,05PHX1-E
143638,294547280,085L4P-E
143649,295603273,0DBNZT-E
143767,281539566,083S9C-E
143920,49496395,07TJ5V-E
144146,61941762,07QB33-E
144148,56495535,06LWZF-E
144198,304898726,07PB38-E
144248,197441762,0B7N72-E
144367,298910020,0B5LBW-E
144487,59308058,0BG4DQ-E
144488,314832475,0DBSYL-E
144675,49501878,05N63P-E
144939,58479799,07RLPK-E
144989,174240754,062YWY-E
145175,288468953,0C5WBQ-E
145176,321583359,004DHW-E
145177,139215838,0D231F-E
145422,143834047,0F7XDG-E
145459,279510591,07ND1X-E
145731,321585445,005687-E
145781,143829571,003Q12-E
145831,51492981,07JKPX-E
146073,143718859,0892HL-E
146078,141472905,05PDPK-E
146079,320924174,05L3DR-E
146323,134341136,0883HN-E
146324,47210626,0063L4-E
146519,23376575,0GF813-E
146527,145060163,07VT9G-E
146552,58347443,0D8TM6-E
146579,292176252,0H4WWT-E
146583,313264525,05YSM2-E
146843,48085235,07QCY4-E
146893,152558799,0885JN-E
146895,143029922,085Q0X-E
147115,46753288,06RCY3-E
147355,287105657,09YWGT-E
147593,58871337,0CMLGB-E
147852,197222475,05ZJTT-E
147853,54691994,0C3383-E
148123,58377851,0F2ZRC-E
148163,54701955,0C3HFT-E
148299,300891038,089KCX-E
148349,313110480,0082F9-E
148586,174240218,07PC64-E
148593,326572993,096LJZ-E
148815,308761331,07XFJS-E
148816,47883090,07VH16-E
148823,59310942,05PJW2-E
148928,198394822,0DPKPD-E
149143,47920172,008ZJM-E
149193,61081190,07VNHL-E
149243,21947564,09TY8N-E
149361,286461083,0CVCVV-E
149364,299898277,07QBP7-E
149365,47173654,0DHNL4-E
149366,317739105,000P03-E
149542,293842657,0D2156-E
149543,293842657,0D2156-E
149657,135611013,002DWY-E
149707,24340515,003SYB-E
149996,47186191,0C7M3N-E
149997,198560217,060NWB-E
150047,147164169,0GHWJ7-E
150115,198567360,07TYBD-E
150166,198636876,0FT4LB-E
150188,20292532,0H6FMG-E
150230,59184510,07QB5F-E
150236,48084911,083N2X-E
150508,292879892,06115Q-E
150738,52566579,07QCS9-E
150739,60999268,0F67LV-E
150978,47947913,00GPCZ-E
151233,304040349,0F63D9-E
151491,311716529,00259P-E
151541,289118995,07QTLT-E
151543,197650611,0DQ0KG-E
151775,304886338,07ZHNW-E
151776,308034718,05PLR3-E
151894,311828921,0BN5KT-E
151904,174238260,0CMTG3-E
152165,155461379,0GTWXS-E
152396,23192398,05PKD4-E
152446,51153745,0D9PDT-E
152447,289079193,09T8F9-E
152681,52176888,0F2ZPB-E
152919,47465727,0CZNM9-E
152921,311956523,05PK66-E
152971,195119077,07CR7H-E
153021,294840424,0F5LV0-E
153261,146207458,0625FZ-E
153311,19746767,0CN93W-E
153312,279271271,099Q21-E
153438,134588392,07RNWQ-E
153565,49501292,00FY2M-E
153740,323876367,0F63D9-E
153989,273760996,00GDQD-E
154276,286841154,0F648P-E
154481,274989853,07W9YK-E
154721,279294892,0841NX-E
154772,304890288,05L3DR-E
155016,20381507,09397T-E
155234,290309154,07P9YZ-E
155285,47463017,083XNX-E
155334,293840651,0GL81P-E
155487,286337543,0F5B1M-E
155733,304919544,0955TG-E
155756,195177885,07VKQ8-E
156009,173296829,096DP4-E
156102,139499501,05LHQ6-E
156139,47471819,0841H5-E
156152,151969274,07Q7X6-E
156157,274130237,064WND-E
156382,279612870,0FQ9DC-E
156500,281847143,0F445G-E
156740,286973440,07V8W9-E
156741,27369116,07PVL8-E
156968,304897710,0DHWVV-E
156973,46323762,07LYX7-E
156974,58881343,07RF82-E
157236,143769089,0DHN22-E
157486,321060605,0F2YF0-E
157488,54701942,0C8B9V-E
157719,58377002,08327L-E
157720,179627998,08J0PN-E
157789,303648712,0C3TRF-E
157791,169343606,0D9PC8-E
157818,304881694,0CPM6Q-E
158079,148625951,064RFY-E
158212,306681261,0CQXY2-E
158330,27040786,0H6GML-E
158458,195077661,0F5B6H-E
158692,26051071,07R6TW-E
158952,297271332,05XCQK-E
159186,304902993,0F67MP-E
159404,305688224,09STXG-E
159424,134444655,07CB5W-E
159542,58374543,0B0GTJ-E
159592,321144465,07T2HG-E
159596,47654459,09L9QX-E
159597,140691317,0CC2PB-E
159609,47944267,07W3MV-E
159890,22522639,062M74-E
160081,174238935,0F4FHB-E
160270,193846334,0F4Q4M-E
160533,288425037,0085TB-E
160534,319234174,0B5SLN-E
160650,197558345,09LPWK-E
160651,63579926,07R8VH-E
160701,295257902,0051QQ-E
160991,286744232,0F8X42-E
161177,308762394,09TYH5-E
161404,112293987,0F67QG-E
161441,58386600,0F2ZRC-E
161712,290799600,0011BY-E
161768,147249151,05PH60-E
162003,23648912,0FD3KW-E
162236,47077272,002ZLB-E
162286,304894338,093DSJ-E
162502,47933697,0GFJ3X-E
162509,198871777,05RQCL-E
162612,274359885,006G2T-E
162615,134565171,0D37BW-E
162734,46318212,073T8Q-E
162964,27051783,0HPM2Q-E
162982,46321878,0BGX5N-E
163096,54690431,07PFFW-E
163297,59542480,0DHYVN-E
163454,289369463,05PLWS-E
163505,269182557,006J4P-E
163711,310481626,07Q7MC-E
163712,26204425,07ZG7P-E
163928,137897005,0GV01Q-E
163929,49274825,008PGS-E
163930,195588435,0642GP-E
164034,285752450,07J3BW-E
164152,25763905,0C5SLY-E
164423,58373762,07XH7L-E
164473,58374962,0DG0XP-E
164708,303164088,0F6TRM-E
164710,144810530,083VWK-E
164711,21921903,09C8RC-E
164942,322777994,0DM0CK-E
164947,49205123,0888HS-E
164948,152559158,0F3JPP-E
165174,26378252,005687-E
165224,27991771,07T2BW-E
165444,58762338,07V3TH-E
165445,285124069,0F37TB-E
165455,297663356,0DBV95-E
165456,319057141,080FT5-E
165675,313017406,0F3JNQ-E
165907,49721714,0H2H67-E
165923,56374438,001QF0-E
166153,320970940,0F2ZSK-E
166400,26878875,007BPX-E
166519,22297594,000P03-E
166695,59556744,0GQCNB-E
166697,289099019,0887YF-E
166913,289080915,07V02G-E
166963,50946289,07XJ33-E
166964,144585947,0F49WV-E
167007,197346661,085YFJ-E
167171,59218174,0DDM5S-E
167181,46321232,07V04Z-E
167313,174680130,0074Q5-E
167540,51220037,083X6N-E
167800,310683259,0GV8WY-E
167802,26517247,07P9HT-E
167920,58871552,07CR7H-E
167970,197211415,09LPWK-E
168128,299406214,05L3DR-E
168350,57245845,07ND0S-E
168391,19861203,07T7WC-E
168547,319383603,0BP3J0-E
168771,25888735,07QSG0-E
168991,58196185,00CMDP-E
169109,23572935,07XNC4-E
169326,146501252,080PC7-E
169355,26755724,09L9X5-E
169497,273855007,083NRR-E
169742,151542966,083BQ9-E
169867,279336128,0G519N-E
169917,59540229,0B0HF7-E
169967,282013686,07R6YM-E
170004,299158538,07R7FH-E
170054,195469682,05PM2B-E
170265,47942495,05PKDW-E
170269,51426368,002DFQ-E
170491,50446009,085FNN-E
170706,285526746,07D63T-E
170983,294642929,09F4JY-E
171233,21060079,001XQ1-E
171234,21060079,001XQ1-E
171472,24355963,0CBNHD-E
171746,307077549,07RK35-E
171747,58881812,000P03-E
171923,26954401,07RLR3-E
171934,49497055,05SKND-E
171935,47037497,0F4FFZ-E
172063,58375613,083M3G-E
172246,137877820,0DB8XK-E
172253,176016579,07365M-E
172371,289082166,07W98L-E
172372,307202222,0B7FNL-E
172540,27188077,07P9HT-E
172763,195184551,004SLB-E
172767,321955747,09BGFF-E
172837,142573185,09ZP43-E
172982,54702479,088865-E
172983,59221296,0CTX66-E
173103,327166495,06B3B1-E
173104,59049386,087Y79-E
173132,285708990,07XKLX-E
173134,149232448,07D4QG-E
173363,58650877,07XJN4-E
173568,19156206,0F3JSJ-E
173841,306431140,05L357-E
174144,174238037,0HPVQ3-E
174220,299311434,0HJ5C5-E
174241,54699803,07YVX7-E
174458,47936806,07QRZT-E
174459,26804578,07ZNQ6-E
174461,135931710,08407X-E
174499,147161591,07PBRD-E
174500,49507248,083NCF-E
174706,280477267,0F5LTK-E
174756,286349209,0F50LD-E
174762,48087524,087STS-E
175014,58872674,085QJP-E
175031,149235231,07V25J-E
175034,27111629,07R770-E
175049,299149022,07RKVW-E
175050,324583028,07QCB5-E
175054,58672295,0CGJKS-E
175268,47598115,07XN4H-E
175386,304882370,07XPJV-E
175390,197538727,064W53-E
175391,197538727,064W53-E
175392,197538727,064W53-E
175513,197093523,083LXF-E
175762,300464802,09L854-E
175763,151669792,080MTM-E
175783,89983264,07QDLR-E
175948,269125156,0GY30J-E
176204,58176275,0DK16F-E
176322,273857538,0032D5-E
176325,319001838,089JXK-E
176326,21790427,09LLD7-E
176328,198594071,08349H-E
176329,133546568,05PJL2-E
176378,155543413,080PC7-E
176407,147162020,0D1ZZ3-E
176515,325672703,0H4DGZ-E
176594,54693538,05PDL7-E
176595,269121646,091M4Y-E
176671,30775617,064QJS-E
176922,142476406,00FM21-E
176972,46007796,080MG3-E
176976,138927218,0D8480-E
177100,58559704,05NJ64-E
177219,306288122,085GVF-E
177222,285714758,07R7FH-E
177272,146501044,0881KZ-E
177475,26104159,07RCX4-E
177525,47944775,07R87J-E
177575,195097566,08819Y-E
177853,148574157,0BGX5N-E
177854,299363040,06TS1G-E
177865,304163293,07B58S-E
177871,269108167,0B045N-E
177872,285704173,07Q87Z-E
177990,273757660,08880C-E
177996,308035318,07R78T-E
178009,49485457,001369-E
178305,62004948,05LHXZ-E
178551,19795858,002DFQ-E
178823,137589748,00CHD7-E
178984,303588212,05PKLB-E
179216,295267499,0F7N04-E
179224,138649387,0F37ND-E
179441,90306021,07V2XM-E
179442,26847244,07XJVL-E
179474,59827405,07W9B1-E
179718,140679694,07VQCQ-E
179719,177208864,07PVDB-E
179755,46050475,07XP9X-E
179756,24045438,08816X-E
180026,58684772,005687-E
180076,146877680,0CV8K4-E
180081,144972746,0F4JFL-E
180284,58377248,09L80S-E
180298,151966831,07XGNF-E
180366,289065384,083QBY-E
180416,297434115,05PKR4-E
180663,143673122,09Z33J-E
180671,169345670,00BFXS-E
180721,149447167,064QCG-E
180852,285677913,0DB16N-E
180853,59262639,0BG3QK-E
180994,58373590,07W9Y5-E
181135,289064915,05PJLC-E
181185,26985140,0BQT7M-E
181304,304999488,07VKNB-E
181305,20069448,0082F9-E
181533,49539750,0837HH-E
181552,135837312,09YT0R-E
181807,323944959,05TCZN-E
181857,54701820,0DZ6VL-E
182069,169040888,0869LV-E
182070,195622738,0F2Y73-E
182317,289119882,00F2F4-E
182471,193830045,07QTQB-E
182486,169343846,07VPRL-E
182537,59213957,083ZG3-E
182771,147147524,080M1V-E
183009,146781175,06VYY5-E
183059,58883054,07TGF3-E
183300,173580426,0C9T55-E
183301,46318770,099SY9-E
183576,279338279,000NZ0-E
183626,311255131,0H719M-E
183628,195998923,083T2Z-E
183629,54702433,0DQNDY-E
183765,291413857,0CFS24-E
183889,155866797,085Q0X-E
184113,195118385,07PBP0-E
184344,54691763,0C3HHH-E
184495,25178884,07RMQG-E
184762,286999929,0B7RVF-E
184832,289067917,000P03-E
185048,54692537,05W84Z-E
185266,151497903,083XNX-E
185315,176103466,05L2FF-E
185525,302750265,00C930-E
185731,54700745,00DC52-E
185745,287017235,07RKNZ-E
185763,151981981,0CPNGC-E
185764,140579802,06K84R-E
185985,198832498,0F2Y73-E
186220,47929886,0BQQLW-E
186383,302750175,0F67P4-E
186610,320075492,07QTCZ-E
186714,57202706,063Q7B-E
186716,275042197,06G7NV-E
186865,284923432,0851VR-E
186915,304886627,0GF813-E
187115,320977535,08648N-E
187148,280941168,008ZJM-E
187198,59310807,07ZC8D-E
187404,304881753,07BF40-E
187419,46185788,05TCZN-E
187469,51528671,0DC30D-E
187705,59702276,0F8X49-E
187706,273853228,0B3S4N-E
187707,286982500,06JTYD-E
187714,139444890,083L08-E
187728,147371300,0DHMWZ-E
187730,49484774,07TKN9-E
187949,151225815,07FYK3-E
188222,56154707,07VV7M-E
188436,31702781,09869S-E
188683,27187993,07V78T-E
188685,56169468,00BFXL-E
188961,198377862,06L4KP-E
189134,152241436,05L30X-E
189253,145540215,07XFTD-E
189254,304902576,0F7XDN-E
189291,195033575,0H6FMG-E
189333,90041790,09Z33J-E
189338,310476025,06P83H-E
189483,276131250,0GMGDY-E
189596,47928772,00G9RF-E
189647,26611765,0C5WBQ-E
189648,281814530,05THXD-E
189649,58352968,0B5JJ5-E
189878,90931309,0DVXFZ-E
190115,293887156,0875TS-E
190361,308762153,07XCZ2-E
190495,198751988,06VYY5-E
190545,277048592,07XDC2-E
190546,146079420,0BS02N-E
190699,134246317,064QQJ-E
190817,47225170,07QSPG-E
190820,169343363,0DJ3NJ-E
190821,310696392,000VSV-E
190822,310696392,000VSV-E
190823,310696392,000VSV-E
190824,310696392,000VSV-E
190825,310696392,000VSV-E
191044,47924876,07NFR0-E
191049,195574513,08GDJD-E
191266,302800174,07J502-E
191497,274706728,07V92W-E
191519,48084186,002ZLB-E
191569,27986477,0888JG-E
191794,318006901,07V7X6-E
191795,143028610,07XF4J-E
192067,143945083,0GQFPD-E
192072,52514170,06LWZF-E
192122,195523570,0BKJRK-E
192128,287755499,07W2RV-E
192400,49017497,00G5S1-E
192405,284906595,07LVPP-E
192455,323327185,097BJX-E
192712,26819818,05QRQ6-E
192754,271190910,0074Q5-E
192982,286405619,0082F9-E
193032,55891182,00CBF4-E
193082,174758108,0B5RHQ-E
193284,58387063,0G17VP-E
193499,19309107,06VWLM-E
193501,137567112,00GF5F-E
193757,309838783,080ST1-E
193967,27897860,0DDDRB-E
194174,49509581,0C01S7-E
194393,294869538,07Q5F8-E
194394,21993796,09ZTMY-E
194631,196266624,085W6G-E
194838,197658226,0F7N0T-E
195101,311922432,05NJP5-E
195307,305870117,0B247Y-E
195566,25146146,05L36M-E
195798,309477865,0GNC5D-E
195806,289719358,07RNWQ-E
196034,302807995,002LJ7-E
196085,151549492,0DZMTM-E
196193,298510510,05W86J-E
196281,316628193,0GY8C1-E
196492,287000087,05PH60-E
196727,287000151,005QS1-E
196777,289060826,0D84DR-E
197032,289108294,085W1K-E
197238,278467320,0DXL5S-E
197239,322320635,07PBMH-E
197240,199644754,07WB7H-E
197460,326143090,0BQ0MP-E
197709,58872063,05LHXN-E
197825,274304694,09025P-E
198041,54700129,0HHCX8-E
198284,313105072,07T7KW-E
198286,294333758,0D9WTY-E
198287,286097491,0F4FM9-E
198291,47465473,07QSH1-E
198341,174288420,07XL3T-E
198549,195112006,003RKL-E
198778,89951371,05PJL2-E
198827,300280639,07R9HG-E
199032,52545416,07QV1B-E
199100,144812354,085Q13-E
199135,48102510,085GBY-E
199184,324895447,07TYDZ-E
199198,90525508,06SYPP-E
199429,47953714,08W7LR-E
199639,149217866,0DHWVV-E
199644,176096539,07XM91-E
199662,47186603,0C39LC-E
199663,306248526,07VC7B-E
199672,304881362,002T16-E
199878,140690586,002J20-E
199928,307284207,0F2Y61-E
200021,289085389,05PKVF-E
200138,307624775,07ZNX2-E
200145,148639003,0DDVXQ-E
200263,176096723,0881KR-E
200275,304103127,085QGJ-E
200426,90546261,090Q1S-E
200618,25996538,07XDDY-E
200712,327929908,08349C-E
200737,286437007,09V165-E
200831,273274127,07RMQG-E
200835,58341192,07QSH1-E
200885,151786975,09LB2Q-E
201007,289115924,083NTV-E
201210,54703020,0863JY-E
201215,302724257,07W3V9-E
201229,51680645,0GCDTK-E
201516,285751096,05PGBK-E
201740,22870816,006Y41-E
201973,22032672,09LBBB-E
201974,58762285,001DD6-E
201991,51389255,0BKNWW-E
202278,195452075,05PH3K-E
202381,304889979,05TD9F-E
202431,47941972,080M4N-E
202702,156133779,07XG5T-E
202749,50446018,09Z33J-E
202754,47939919,0CR8ZX-E
202987,301598849,00GF5F-E
203037,319142129,083GKW-E
203231,285692514,085Q0X-E
203483,61941818,083TCB-E
203728,295823031,00C18B-E
203778,290052876,0883KL-E
203779,195519027,0DHNH1-E
203782,91082631,0832C9-E
203784,58980056,0D205L-E
203785,294333311,099MX7-E
203786,294333311,099MX7-E
204062,58373819,0839VQ-E
204064,50843401,07RM0L-E
204066,58604098,07R8PB-E
204067,54699040,0F7M80-E
204268,151550224,0F6VJF-E
204302,22943383,07T2HG-E
204469,320627467,07XQMD-E
204519,197216102,07PVLW-E
204520,304953240,0F8N3T-E
204774,58386707,083RYX-E
204995,46317225,0F44CD-E
205231,151969290,07ZDJH-E
205233,197656536,07W1HH-E
205283,198625403,07PW9F-E
205425,143030143,064RD6-E
205519,23432836,06G5LM-E
205630,301619872,07QDHT-E
205681,48097939,0F49WS-E
